Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
GENO;IncHI2-smr0018;2;0;0;2;35.23;4.59;74.17;1.42;1.76;-1;
22;IS91;2;0;1;3;16.45;0.12;91.73;0.22;1.89;-1;MultipleMeltPeaks
23;IS91;3;0;0;3;16.33;0.04;91.32;0.12;1.93;-1;
24;IS91;2;1;0;3;16.58;9.69E-03;91.51;0.04;1.89;-1;ContainsOutlierReplicateCt
000NTC;IS91;1;0;0;1;22.58;;76.49;;1.94;-1;
GENO;IS91;1;0;1;2;22.75;;76.65;;1.98;-1;MultipleMeltPeaks
22;IS5/IS1182;0;0;3;3;;;;;;-1;NotInformative
23;IS5/IS1182;0;0;3;3;;;;;;-1;NotInformative
24;IS5/IS1182;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS5/IS1182;0;0;1;1;;;;;;-1;NotInformative
GENO;IS5/IS1182;0;0;2;2;;;;;;-1;NotInformative
22;cro;3;0;0;3;18.56;0.02;91.73;0.33;1.88;-1;
23;cro;3;0;0;3;18.79;0.05;91.94;0.15;1.85;-1;
24;cro;3;0;0;3;19.52;0.12;91.83;0.24;1.91;-1;
000NTC;cro;1;0;0;1;23.84;;81.41;;1.9;-1;
GENO;cro;2;0;0;2;23.62;0.26;84.39;7.56;1.93;-1;
22;EAE_05855;3;0;0;3;16.35;0.06;91.17;0.2;1.87;-1;
23;EAE_05855;3;0;0;3;17.33;0.04;91.46;0.09;1.88;-1;
24;EAE_05855;3;0;0;3;17.72;0.02;91.65;0.08;1.88;-1;
000NTC;EAE_05855;1;0;0;1;26.35;;79.59;;1.84;-1;
GENO;EAE_05855;1;0;1;2;26.62;;80.11;;1.85;-1;MultipleMeltPeaks
22;traN;3;0;0;3;19.31;0.19;92.52;0.09;1.87;-1;
23;traN;2;0;1;3;19.54;3.25E-03;91.46;0.36;1.9;-1;MultipleMeltPeaks
24;traN;3;0;0;3;19.37;0.17;91.21;0.27;1.91;-1;
000NTC;traN;1;0;0;1;25.45;;75.67;;2.03;-1;
GENO;traN;1;0;1;2;25.13;;75.53;;2.04;-1;MultipleMeltPeaks
22;tra-A;3;0;0;3;15.83;0.04;91.37;0.2;1.88;-1;
23;tra-A;2;0;1;3;15.58;0.03;91.07;0.01;1.89;-1;MultipleMeltPeaks
24;tra-A;2;0;1;3;15.64;0.02;91.21;0.1;1.88;-1;MultipleMeltPeaks
000NTC;tra-A;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tra-A;1;0;1;2;29.41;;76.9;;1.38;-1;MultipleMeltPeaks
22;trb-C;3;0;0;3;9.77;0.13;91.37;0.01;1.94;-1;
23;trb-C;3;0;0;3;9.99;0.02;90.97;0.07;1.91;-1;
24;trb-C;2;0;1;3;10.13;0.05;91.01;0.02;1.91;-1;MultipleMeltPeaks
000NTC;trb-C;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;trb-C;2;0;0;2;16.35;0.26;88.81;4.41;1.61;-1;
22;IncQ_oriT;3;0;0;3;18.89;0.02;91.67;0.48;1.89;-1;
23;IncQ_oriT;3;0;0;3;19.11;0.14;92.01;0.26;1.84;-1;
24;IncQ_oriT;3;0;0;3;18.89;0.08;92;0.22;2;-1;
000NTC;IncQ_oriT;1;0;0;1;19.26;;78.18;;1.89;-1;
GENO;IncQ_oriT;2;0;0;2;19.4;0.52;78.12;0.39;1.99;-1;
22;IncN_rep;3;0;0;3;19.03;0.11;91.24;0.24;1.86;-1;
23;IncN_rep;3;0;0;3;19.52;0.06;91.47;0.12;1.87;-1;
24;IncN_rep;3;0;0;3;19.36;0.1;91.75;0.08;1.86;-1;
000NTC;IncN_rep;1;0;0;1;25.36;;76.85;;1.92;-1;
GENO;IncN_rep;2;0;0;2;24.97;0.16;82.97;8.1;1.98;-1;
22;IncN_oriT;2;1;0;3;27.71;0.1;89.92;0.11;1.87;-1;ContainsOutlierReplicateCt
23;IncN_oriT;2;0;1;3;26.18;0.51;91.13;0.08;2.04;-1;MultipleMeltPeaks
24;IncN_oriT;2;0;1;3;26.39;0.14;87.95;0.56;1.99;-1;MultipleMeltPeaks
000NTC;IncN_oriT;1;0;0;1;28.1;;73.6;;1.71;-1;
GENO;IncN_oriT;2;0;0;2;28.51;0.18;75.09;1.53;1.63;-1;
22;IncP_oriT;3;0;0;3;16.41;0.23;91.52;0.05;1.89;-1;
23;IncP_oriT;1;0;2;3;16.6;;91.23;;1.87;-1;MultipleMeltPeaks
24;IncP_oriT;3;0;0;3;16.94;0.08;91.58;0.02;1.91;-1;
000NTC;IncP_oriT;0;0;1;1;;;;;;-1;NotInformative
GENO;IncP_oriT;2;0;0;2;27.51;1.78;86.28;8.26;1.95;-1;
22;IncW_trwAB;3;0;0;3;18.58;0.03;92;0.09;1.88;-1;
23;IncW_trwAB;3;0;0;3;18.6;0.05;92.29;0.02;1.86;-1;
24;IncW_trwAB;3;0;0;3;18.7;0.08;92.17;0.06;1.86;-1;
000NTC;IncW_trwAB;1;0;0;1;29.81;;78.71;;1.98;-1;
GENO;IncW_trwAB;2;0;0;2;33.46;5.23;80.78;0.04;1.95;-1;
22;PAMBL-1-F_377old;2;0;1;3;29.33;0.69;80.53;15.44;1.45;-1;MultipleMeltPeaks
23;PAMBL-1-F_377old;1;0;2;3;28.27;;86.39;;1.66;-1;MultipleMeltPeaks
24;PAMBL-1-F_377old;2;0;1;3;29.3;2.04;86.39;0.26;1.64;-1;MultipleMeltPeaks
000NTC;PAMBL-1-F_377old;1;0;0;1;28.04;;69.87;;1.72;-1;
GENO;PAMBL-1-F_377old;2;0;0;2;30.41;0.49;69.47;0.3;1.66;-1;
22;pAKD1-IncP-1?;2;0;1;3;29.41;0.58;87.56;3.25;1.96;-1;MultipleMeltPeaks
23;pAKD1-IncP-1?;1;0;2;3;30.69;;90.04;;1.91;-1;MultipleMeltPeaks
24;pAKD1-IncP-1?;2;0;1;3;28.79;0.22;84.77;0.08;1.98;-1;MultipleMeltPeaks
000NTC;pAKD1-IncP-1?;0;0;1;1;;;;;;-1;NotInformative
GENO;pAKD1-IncP-1?;0;0;2;2;;;;;;-1;NotInformative
22;pBS228-IncP-1?;1;0;2;3;19.66;;90.32;;1.72;-1;MultipleMeltPeaks
23;pBS228-IncP-1?;1;0;2;3;21.21;;89.6;;1.86;-1;MultipleMeltPeaks
24;pBS228-IncP-1?;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;pBS228-IncP-1?;1;0;0;1;34.37;;88.19;;1.95;-1;
GENO;pBS228-IncP-1?;1;0;1;2;35.99;;84.37;;1.95;-1;
22;sul2;3;0;0;3;18.44;0.2;91.14;0.04;1.86;-1;
23;sul2;3;0;0;3;18.39;0.11;90.69;0.1;1.91;-1;
24;sul2;2;0;1;3;18.61;0.08;91.12;0.18;1.99;-1;MultipleMeltPeaks
000NTC;sul2;1;0;0;1;25;;81.57;;1.99;-1;
GENO;sul2;1;0;1;2;25.74;;81.56;;2.03;-1;MultipleMeltPeaks
22;strB;3;0;0;3;19.07;0.11;92.27;0.02;1.84;-1;
23;strB;3;0;0;3;20.05;0.07;92.3;0.1;1.87;-1;
24;strB;3;0;0;3;20.54;0.16;92.47;0.05;1.91;-1;
000NTC;strB;1;0;0;1;23.52;;78.45;;1.83;-1;
GENO;strB;1;0;1;2;22.99;;79.17;;1.92;-1;MultipleMeltPeaks
22;folA;3;0;0;3;21.5;0.38;90.69;0.34;1.91;-1;
23;folA;2;0;1;3;21.28;0.03;90.27;0.5;1.91;-1;MultipleMeltPeaks
24;folA;3;0;0;3;21.33;0.33;90.81;0.24;1.91;-1;
000NTC;folA;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;folA;0;0;2;2;;;;;;-1;NotInformative
22;sulA/folP;2;1;0;3;18.66;0.02;90.46;0.08;2.02;-1;ContainsOutlierReplicateCt
23;sulA/folP;3;0;0;3;18.74;0.17;89.48;0.23;2.01;-1;
24;sulA/folP;3;0;0;3;19.01;7.35E-03;91.33;1.97;2.01;-1;
000NTC;sulA/folP;1;0;0;1;20.02;;78.63;;1.99;-1;
GENO;sulA/folP;2;0;0;2;20.31;0.13;80.42;3.34;1.93;-1;
22;sul1 NEW;3;0;0;3;18.78;0.11;90.73;0.12;1.9;-1;
23;sul1 NEW;1;0;2;3;19.37;;90.89;;2.01;-1;MultipleMeltPeaks
24;sul1 NEW;2;0;1;3;19.65;0.18;90.52;0.07;1.94;-1;MultipleMeltPeaks
000NTC;sul1 NEW;1;0;0;1;30.87;;79.08;;1.95;-1;
GENO;sul1 NEW;1;0;1;2;30.54;;80.16;;1.97;-1;MultipleMeltPeaks
22;sulIII;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
23;sulIII;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
24;sulIII;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;sulIII;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;sulIII;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;Tp614;2;1;0;3;19.84;0.05;91.68;0.02;1.89;-1;ContainsOutlierReplicateCt
23;Tp614;3;0;0;3;20.16;0.16;91.44;0.08;1.94;-1;
24;Tp614;3;0;0;3;20.38;0.19;91.87;0.09;1.91;-1;
000NTC;Tp614;1;0;0;1;23.58;;74.93;;2.08;-1;
GENO;Tp614;2;0;0;2;23.74;0.02;75.48;0.18;1.92;-1;
22;IS613;3;0;0;3;19.62;0.62;90.96;0.14;1.9;-1;
23;IS613;3;0;0;3;19.88;0.19;90.98;0.05;1.86;-1;
24;IS613;3;0;0;3;20.11;0.23;91.01;0.2;1.9;-1;
000NTC;IS613;1;0;0;1;26;;78.01;;1.82;-1;
GENO;IS613;2;0;0;2;25.61;0.48;80.3;0.42;1.79;-1;
22;tnpAa;3;0;0;3;22.54;0.16;91.57;0.26;1.89;-1;
23;tnpAa;3;0;0;3;23.17;0.18;91.1;1.3;1.87;-1;
24;tnpAa;3;0;0;3;23.94;0.52;92.01;8.86E-03;1.84;-1;
000NTC;tnpAa;1;0;0;1;34.64;;92.04;;1.93;-1;
GENO;tnpAa;0;0;2;2;;;;;;-1;NotInformative
22;tnpAb;3;0;0;3;20.81;0.12;91.34;0.1;1.84;-1;
23;tnpAb;3;0;0;3;20.65;0.19;91.62;0.1;1.85;-1;
24;tnpAb;3;0;0;3;21.11;0.16;91.42;0.16;1.84;-1;
000NTC;tnpAb;1;0;0;1;30.43;;76.72;;1.94;-1;
GENO;tnpAb;2;0;0;2;28.22;1.46;78.02;1.03;1.98;-1;
22;tnpAc;3;0;0;3;13.74;0.11;91.15;0.04;1.91;-1;
23;tnpAc;3;0;0;3;13.93;0.02;90.91;0.22;1.94;-1;
24;tnpAc;3;0;0;3;14.08;0.05;90.81;0.13;1.92;-1;
000NTC;tnpAc;1;0;0;1;26.56;;89.61;;1.74;-1;
GENO;tnpAc;2;0;0;2;26.31;0.25;85.1;5.38;1.81;-1;
22;tnpAd;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
23;tnpAd;2;0;1;3;22.94;0.28;90.95;0.74;1.99;-1;MultipleMeltPeaks
24;tnpAd;2;0;1;3;22.83;0.26;90.93;0.27;1.96;-1;MultipleMeltPeaks
000NTC;tnpAd;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;tnpAd;2;0;0;2;26.46;0.34;76.06;0.02;1.92;-1;
22;tnpAe;2;0;1;3;24.34;0.14;90.52;1.27;1.92;-1;MultipleMeltPeaks
23;tnpAe;1;0;2;3;24.64;;91.46;;1.95;-1;MultipleMeltPeaks
24;tnpAe;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tnpAe;1;0;0;1;25.86;;75.58;;1.73;-1;
GENO;tnpAe;2;0;0;2;27.39;0.1;76.26;1.51;1.79;-1;
22;tnpAf;2;0;1;3;24.29;0.47;90.52;0.02;1.93;-1;MultipleMeltPeaks
23;tnpAf;2;1;0;3;25.2;3.35E-03;90.92;0.75;1.94;-1;ContainsOutlierReplicateCt
24;tnpAf;2;1;0;3;25.04;0.05;90.58;0.22;1.92;-1;ContainsOutlierReplicateCt
000NTC;tnpAf;1;0;0;1;31.82;;73.61;;1.69;-1;
GENO;tnpAf;1;0;1;2;32.16;;73.88;;1.74;-1;
22;tnpAg;3;0;0;3;20.12;0.16;90.47;0.26;1.92;-1;
23;tnpAg;3;0;0;3;20.05;0.21;91.02;0.51;1.86;-1;
24;tnpAg;3;0;0;3;20.13;0.05;90.8;0.2;1.94;-1;
000NTC;tnpAg;1;0;0;1;25.23;;80.84;;1.9;-1;
GENO;tnpAg;2;0;0;2;25.26;0.05;76.26;0.15;1.94;-1;
22;trfa;3;0;0;3;22.23;0.24;92.42;0.07;1.86;-1;
23;trfa;3;0;0;3;22.8;0.16;92.69;0.14;1.86;-1;
24;trfa;3;0;0;3;22.6;0.13;92.65;0.12;1.87;-1;
000NTC;trfa;1;0;0;1;26.64;;79.88;;1.92;-1;
GENO;trfa;2;0;0;2;27.64;1.02;77.03;0.42;1.95;-1;
22;dfra14;3;0;0;3;21.37;0.41;90.39;0.28;1.87;-1;
23;dfra14;1;0;2;3;21.59;;90.67;;1.89;-1;MultipleMeltPeaks
24;dfra14;2;0;1;3;21.4;0.38;90.5;0.19;1.9;-1;MultipleMeltPeaks
000NTC;dfra14;0;0;1;1;;;;;;-1;NotInformative
GENO;dfra14;1;0;1;2;35.99;;72.97;;1.46;-1;
22;dfra17;2;0;1;3;23.77;4.81E-03;91.68;0.24;1.89;-1;MultipleMeltPeaks
23;dfra17;2;0;1;3;25.02;0.39;90.77;0.58;1.9;-1;MultipleMeltPeaks
24;dfra17;2;1;0;3;24.49;0.04;90.67;0.45;1.89;-1;ContainsOutlierReplicateCt
000NTC;dfra17;1;0;0;1;28.21;;79.45;;1.91;-1;
GENO;dfra17;2;0;0;2;29.49;1.34;79.57;0.15;1.89;-1;
22;dfra7;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
23;dfra7;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
24;dfra7;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfra7;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;dfra7;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;dfra21;3;0;0;3;15.07;0.13;90.91;0.12;1.9;-1;
23;dfra21;3;0;0;3;15.24;0.03;91.3;0.02;1.94;-1;
24;dfra21;3;0;0;3;15.47;0.05;91.32;0.14;1.93;-1;
000NTC;dfra21;1;0;0;1;23.94;;80.3;;1.61;-1;
GENO;dfra21;2;0;0;2;23.17;0.53;86.14;5.87;1.65;-1;
22;dfra5;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
23;dfra5;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
24;dfra5;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfra5;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;dfra5;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
22;dfrA8;3;0;0;3;19.05;0.16;92.7;0.27;1.83;-1;
23;dfrA8;3;0;0;3;19.09;0.12;92.02;0.12;1.82;-1;
24;dfrA8;3;0;0;3;19.21;0.08;92.17;0.39;1.82;-1;
000NTC;dfrA8;1;0;0;1;21.81;;83.48;;1.43;-1;
GENO;dfrA8;2;0;0;2;20;0.07;86.92;3.23;1.46;-1;
22;dfrA10;2;0;1;3;18.73;0.17;91.56;0.05;1.87;-1;MultipleMeltPeaks
23;dfrA10;2;1;0;3;18.58;0.07;91.64;0.21;1.86;-1;ContainsOutlierReplicateCt
24;dfrA10;3;0;0;3;18.97;0.11;92.03;0.11;1.84;-1;
000NTC;dfrA10;1;0;0;1;33.83;;75.64;;1.98;-1;
GENO;dfrA10;2;0;0;2;28.6;1.28;81.19;6.96;2.02;-1;
22;dfrA15;2;0;1;3;20.25;0.2;91.75;0.06;1.95;-1;MultipleMeltPeaks
23;dfrA15;2;0;1;3;20.61;0.06;91.7;0.13;1.88;-1;MultipleMeltPeaks
24;dfrA15;3;0;0;3;20.73;0.08;91.86;0.08;1.9;-1;
000NTC;dfrA15;1;0;0;1;21.65;;85.51;;1.76;-1;
GENO;dfrA15;2;0;0;2;21.8;0.09;83.32;6.33;1.86;-1;
22;dfrA18;1;0;2;3;16;;91.46;;1.69;-1;MultipleMeltPeaks
23;dfrA18;1;0;2;3;15.61;;88.81;;1.76;-1;MultipleMeltPeaks
24;dfrA18;2;0;1;3;15.56;0.33;87.51;4.68;1.64;-1;MultipleMeltPeaks
000NTC;dfrA18;1;0;0;1;15.61;;82.44;;1.68;-1;
GENO;dfrA18;2;0;0;2;14.58;0.09;78.73;0.1;1.74;-1;
22;dfrA22;3;0;0;3;17.36;0.15;91.42;0.07;1.87;-1;
23;dfrA22;3;0;0;3;17.13;0.1;91.03;0.08;1.85;-1;
24;dfrA22;3;0;0;3;17.56;0.16;91.35;0.15;1.85;-1;
000NTC;dfrA22;1;0;0;1;29.93;;78.6;;1.84;-1;
GENO;dfrA22;2;0;0;2;30.39;5.29;84.34;9.95;1.82;-1;
22;dfrA25;3;0;0;3;14.99;0.12;91.23;0.08;1.99;-1;
23;dfrA25;3;0;0;3;15.06;0.1;91.53;0.03;2;-1;
24;dfrA25;3;0;0;3;15.38;0.04;91.66;0.13;1.96;-1;
000NTC;dfrA25;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;dfrA25;2;0;0;2;29.44;1.2;84.24;7.07;1.87;-1;
22;dfrA27;3;0;0;3;14.95;0.03;91.17;0.16;1.86;-1;
23;dfrA27;3;0;0;3;15.28;0.02;91.28;0.08;1.88;-1;
24;dfrA27;3;0;0;3;15.54;0.03;91.38;0.02;1.9;-1;
000NTC;dfrA27;1;0;0;1;27.77;;91.33;;1.89;-1;
GENO;dfrA27;2;0;0;2;25.41;2.76;86.44;8.5;1.9;-1;
22;dfrAB4;2;0;1;3;24.58;0.09;91.17;1.07;1.9;-1;MultipleMeltPeaks
23;dfrAB4;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
24;dfrAB4;2;0;1;3;24.44;0.25;90.08;0.79;1.88;-1;MultipleMeltPeaks
000NTC;dfrAB4;1;0;0;1;26.83;;78.12;;1.66;-1;
GENO;dfrAB4;2;0;0;2;26.91;0.21;79.11;1.15;1.7;-1;
22;dfrC;2;0;1;3;29.75;1.1;90.75;0.4;1.92;-1;MultipleMeltPeaks
23;dfrC;2;1;0;3;27.4;0.17;90.77;0.01;1.91;-1;ContainsOutlierReplicateCt
24;dfrC;3;0;0;3;26.7;0.31;90.86;0.8;1.95;-1;
000NTC;dfrC;1;0;0;1;30.37;;75.35;;1.91;-1;
GENO;dfrC;2;0;0;2;38.3;2.64;80.13;6.58;1.84;-1;
22;dfrG;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
23;dfrG;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
24;dfrG;2;0;1;3;23.19;0.15;89.76;1.51;1.76;-1;MultipleMeltPeaks
000NTC;dfrG;1;0;0;1;23.77;;77.07;;1.9;-1;
GENO;dfrG;2;0;0;2;23.87;0.05;75.73;0.13;1.92;-1;
22;dfrK;3;0;0;3;21.87;0.13;92.26;0.04;1.89;-1;
23;dfrK;2;0;1;3;21.89;0.16;91.88;0.26;1.92;-1;MultipleMeltPeaks
24;dfrK;3;0;0;3;22.28;0.24;92.03;0.72;1.96;-1;
000NTC;dfrK;1;0;0;1;26.46;;79.76;;1.8;-1;
GENO;dfrK;2;0;0;2;21.93;0.62;85.94;2.67;1.94;-1;
22;dfrBmulti;3;0;0;3;16.84;0.08;91.76;0.1;1.94;-1;
23;dfrBmulti;3;0;0;3;17.13;0.06;91.57;0.04;1.94;-1;
24;dfrBmulti;3;0;0;3;17.15;0.04;91.74;0.09;1.95;-1;
000NTC;dfrBmulti;1;0;0;1;19.45;;80.46;;1.94;-1;
GENO;dfrBmulti;1;0;1;2;19.57;;79.89;;1.9;-1;MultipleMeltPeaks
22;GENO;6;0;0;6;13.37;0.08;91.5;0.06;1.85;-1;
23;GENO;6;0;0;6;13.82;0.1;91.53;0.03;1.84;-1;
24;GENO;6;0;0;6;13.91;0.11;91.59;0.03;1.86;-1;
000NTC;GENO;1;0;1;2;21.95;;78.22;;1.84;-1;MultipleMeltPeaks
GENO;GENO;4;0;0;4;14.01;0.06;84.25;0.11;1.88;-1;
