Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
20;IncN_korA;3;0;0;3;29.7;0.48;88.35;2.33;1.76;-1;
21;IncN_korA;1;0;2;3;30.04;;72.27;;1.56;-1;MultipleMeltPeaks
000NTC;IncN_korA;1;0;0;1;31.71;;71.97;;1.75;-1;
GENO;IncN_korA;2;0;0;2;32.16;2.06;72.51;0.02;1.82;-1;
19;lncF_FIC;1;0;2;3;20.14;;92.05;;1.99;-1;MultipleMeltPeaks
20;lncF_FIC;3;0;0;3;19.97;0.07;92.12;0.15;1.88;-1;
21;lncF_FIC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;lncF_FIC;1;0;0;1;26.45;;79.9;;1.94;-1;
GENO;lncF_FIC;2;0;0;2;25.94;0.22;76.49;1.07;2.01;-1;
19;IncI1_repI1;1;0;2;3;15.13;;91.69;;2;-1;MultipleMeltPeaks
20;IncI1_repI1;2;0;1;3;15.43;0.13;91.72;0.05;2.01;-1;MultipleMeltPeaks
21;IncI1_repI1;1;0;2;3;14.97;;90.9;;1.91;-1;MultipleMeltPeaks
000NTC;IncI1_repI1;1;0;0;1;26.46;;84.58;;1.93;-1;
GENO;IncI1_repI1;2;0;0;2;27.73;0.57;84.39;0.35;1.96;-1;
19;IncHI2-smr0018;3;0;0;3;22.45;0.18;92.07;0.21;1.85;-1;
20;IncHI2-smr0018;2;1;0;3;22.55;0.1;92.05;0.3;1.86;-1;ContainsOutlierReplicateCt
21;IncHI2-smr0018;3;0;0;3;21.74;0.1;92.27;0.12;1.83;-1;
000NTC;IncHI2-smr0018;1;0;0;1;36.58;;75.43;;1.81;-1;
GENO;IncHI2-smr0018;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;IS91;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;IS91;1;0;2;3;16.96;;90.99;;1.94;-1;MultipleMeltPeaks
21;IS91;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS91;1;0;0;1;23.82;;76.22;;1.93;-1;
GENO;IS91;1;0;1;2;23.56;;76.49;;1.92;-1;MultipleMeltPeaks
19;IS5/IS1182;0;0;3;3;;;;;;-1;NotInformative
20;IS5/IS1182;0;0;3;3;;;;;;-1;NotInformative
21;IS5/IS1182;0;0;3;3;;;;;;-1;NotInformative
000NTC;IS5/IS1182;0;0;1;1;;;;;;-1;NotInformative
GENO;IS5/IS1182;0;0;2;2;;;;;;-1;NotInformative
19;cro;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;cro;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;cro;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;cro;1;0;0;1;23.57;;79.22;;1.9;-1;
GENO;cro;2;0;0;2;23.62;9.58E-03;81.93;0.71;1.91;-1;
19;EAE_05855;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;EAE_05855;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;EAE_05855;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;EAE_05855;1;0;0;1;26.48;;79.58;;1.82;-1;
GENO;EAE_05855;2;0;0;2;27.47;0.43;79.71;0.2;1.83;-1;
19;traN;2;0;1;3;18.14;0.06;91.03;0.04;1.92;-1;MultipleMeltPeaks
20;traN;3;0;0;3;18.83;0.06;91.14;0.05;1.91;-1;
21;traN;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;traN;1;0;0;1;26.05;;76.42;;2.02;-1;
GENO;traN;2;0;0;2;26.3;0.46;76.12;0.13;2.02;-1;
19;tra-A;2;0;1;3;14.92;0.06;91.24;0.09;2.16;-1;MultipleMeltPeaks
20;tra-A;2;0;1;3;15.11;0.11;90.67;0.06;1.85;-1;MultipleMeltPeaks
21;tra-A;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tra-A;1;0;0;1;31.94;;90.03;;1.43;-1;
GENO;tra-A;2;0;0;2;29.62;0.62;83.72;9.57;1.73;-1;
19;trb-C;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;trb-C;1;0;2;3;9.44;;90.87;;1.83;-1;MultipleMeltPeaks
21;trb-C;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;trb-C;1;0;0;1;18.5;;91.26;;1.55;-1;
GENO;trb-C;2;0;0;2;18.04;2.21E-03;87.58;5.61;1.56;-1;
19;IncQ_oriT;3;0;0;3;19;0.11;91.97;0.22;2.09;-1;
20;IncQ_oriT;3;0;0;3;19.42;0.12;92.04;0.13;1.94;-1;
21;IncQ_oriT;3;0;0;3;18.66;0.03;92.17;0.02;2.16;-1;
000NTC;IncQ_oriT;1;0;0;1;20.95;;79.01;;1.77;-1;
GENO;IncQ_oriT;2;0;0;2;20.68;0.04;78.19;0.17;1.9;-1;
19;IncN_rep;3;0;0;3;18.86;0.28;91.42;0.1;1.94;-1;
20;IncN_rep;2;1;0;3;18.83;0.07;92.4;0.02;1.93;-1;ContainsOutlierReplicateCt
21;IncN_rep;3;0;0;3;18.45;0.12;92.3;0.02;2.15;-1;
000NTC;IncN_rep;1;0;0;1;25.67;;88.32;;1.92;-1;
GENO;IncN_rep;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;IncN_oriT;2;1;0;3;26.05;8.53E-03;91.14;6.22E-03;2.13;-1;ContainsOutlierReplicateCt
20;IncN_oriT;1;0;2;3;26.23;;91.27;;2.37;-1;MultipleMeltPeaks
21;IncN_oriT;2;0;1;3;26.64;1.17;90.62;1.1;1.67;-1;MultipleMeltPeaks
000NTC;IncN_oriT;1;0;0;1;30.08;;74.31;;1.69;-1;
GENO;IncN_oriT;2;0;0;2;29.01;1.84;79.83;8.02;1.85;-1;
19;IncP_oriT;1;0;2;3;16.08;;91.11;;1.98;-1;MultipleMeltPeaks
20;IncP_oriT;1;0;2;3;16.35;;90.87;;1.92;-1;MultipleMeltPeaks
21;IncP_oriT;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IncP_oriT;1;0;0;1;27.64;;91.51;;1.8;-1;
GENO;IncP_oriT;2;0;0;2;32.98;1.64;92.46;0.23;1.9;-1;
19;IncW_trwAB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;IncW_trwAB;1;0;2;3;18.56;;90.7;;2;-1;MultipleMeltPeaks
21;IncW_trwAB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IncW_trwAB;1;0;0;1;30.45;;79.75;;2;-1;
GENO;IncW_trwAB;2;0;0;2;30.72;2.4;80.38;0.51;1.99;-1;
19;PAMBL-1-F_377old;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;PAMBL-1-F_377old;1;0;2;3;30.55;;69.99;;1.47;-1;
21;PAMBL-1-F_377old;1;0;2;3;29.65;;86.74;;1.84;-1;
000NTC;PAMBL-1-F_377old;1;0;0;1;29.71;;69.31;;1.56;-1;
GENO;PAMBL-1-F_377old;2;0;0;2;29.15;0.34;69.34;0.18;1.57;-1;
19;pAKD1-IncP-1?;2;0;1;3;29.2;0.52;89.39;0.25;1.92;-1;MultipleMeltPeaks
20;pAKD1-IncP-1?;3;0;0;3;28.54;0.16;91.21;1.49;1.99;-1;
21;pAKD1-IncP-1?;2;0;1;3;29.53;0.41;91.72;1;1.82;-1;MultipleMeltPeaks
000NTC;pAKD1-IncP-1?;1;0;0;1;32.76;;70.05;;1.54;-1;
GENO;pAKD1-IncP-1?;2;0;0;2;33.25;0.23;70.23;0.33;1.59;-1;
19;pBS228-IncP-1?;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;pBS228-IncP-1?;2;0;1;3;21.58;0.41;91.46;0.58;1.89;-1;MultipleMeltPeaks
21;pBS228-IncP-1?;2;0;1;3;20.57;0.07;90.43;0.75;1.95;-1;MultipleMeltPeaks
000NTC;pBS228-IncP-1?;0;0;1;1;;;;;;-1;NotInformative
GENO;pBS228-IncP-1?;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;sul2;3;0;0;3;18.47;0.1;91.9;0.1;1.92;-1;
20;sul2;3;0;0;3;18.53;0.13;91.85;0.19;1.92;-1;
21;sul2;2;0;1;3;17.47;0.34;91.77;9.30E-03;1.89;-1;MultipleMeltPeaks
000NTC;sul2;1;0;0;1;25.77;;82.58;;1.96;-1;
GENO;sul2;2;0;0;2;25.58;0.22;81.58;5.17;1.99;-1;
19;strB;1;0;2;3;19.71;;91.32;;2.07;-1;MultipleMeltPeaks
20;strB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;strB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;strB;1;0;0;1;25.12;;77.06;;1.76;-1;
GENO;strB;2;0;0;2;23.96;0.39;77.42;0.02;1.86;-1;
19;folA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;folA;2;0;1;3;20.98;3.62E-03;90.67;0.23;1.89;-1;MultipleMeltPeaks
21;folA;2;0;1;3;20.02;0.06;88.9;0.19;1.93;-1;MultipleMeltPeaks
000NTC;folA;0;0;1;1;;;;;;-1;NotInformative
GENO;folA;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;sulA/folP;3;0;0;3;19.48;0.27;91.74;0.59;2.08;-1;
20;sulA/folP;3;0;0;3;19.98;0.14;91.11;0.39;2.09;-1;
21;sulA/folP;3;0;0;3;19.2;0.2;91.3;0.06;2.14;-1;
000NTC;sulA/folP;1;0;0;1;20.6;;78.37;;1.94;-1;
GENO;sulA/folP;2;0;0;2;21.07;0.15;78.3;0.14;1.89;-1;
19;sul1 NEW;1;0;2;3;18.39;;90.79;;1.94;-1;MultipleMeltPeaks
20;sul1 NEW;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;sul1 NEW;1;0;2;3;17.19;;90.87;;1.91;-1;MultipleMeltPeaks
000NTC;sul1 NEW;1;0;0;1;42.6;;92.24;;1.72;-1;
GENO;sul1 NEW;2;0;0;2;36.37;9.55;86.79;0.7;1.93;-1;
19;sulIII;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;sulIII;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;sulIII;0;0;3;3;;;;;;-1;NotInformative
000NTC;sulIII;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;sulIII;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;Tp614;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;Tp614;3;0;0;3;19.59;0.07;91.37;0.04;1.9;-1;
21;Tp614;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;Tp614;1;0;0;1;25.26;;75.42;;1.85;-1;
GENO;Tp614;2;0;0;2;24.86;0.2;75.73;0.02;1.91;-1;
19;IS613;2;1;0;3;19;0.06;91.04;0.24;1.95;-1;ContainsOutlierReplicateCt
20;IS613;3;0;0;3;19.42;0.06;91.55;0.17;1.97;-1;
21;IS613;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;IS613;1;0;0;1;27.97;;77.03;;1.76;-1;
GENO;IS613;2;0;0;2;26.57;0.13;78.25;1.34;1.81;-1;
19;tnpAa;2;0;1;3;23.87;0.4;90.06;0.66;1.92;-1;MultipleMeltPeaks
20;tnpAa;1;0;2;3;23.78;;91.89;;1.91;-1;MultipleMeltPeaks
21;tnpAa;2;0;1;3;23.1;0.15;91.89;0.14;1.85;-1;MultipleMeltPeaks
000NTC;tnpAa;0;0;1;1;;;;;;-1;NotInformative
GENO;tnpAa;0;0;2;2;;;;;;-1;NotInformative
19;tnpAb;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;tnpAb;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;tnpAb;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tnpAb;1;0;0;1;28.86;;78.51;;1.94;-1;
GENO;tnpAb;1;0;1;2;27.46;;78.09;;1.96;-1;MultipleMeltPeaks
19;tnpAc;1;0;2;3;13.52;;90.69;;1.78;-1;MultipleMeltPeaks
20;tnpAc;1;0;2;3;14.23;;90.72;;1.89;-1;MultipleMeltPeaks
21;tnpAc;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;tnpAc;1;0;0;1;26.95;;89.05;;1.68;-1;
GENO;tnpAc;1;0;1;2;26.74;;88.9;;1.78;-1;MultipleMeltPeaks
19;tnpAd;1;0;2;3;23.39;;91.81;;2.07;-1;MultipleMeltPeaks
20;tnpAd;1;0;2;3;22.49;;88.79;;1.99;-1;MultipleMeltPeaks
21;tnpAd;1;0;2;3;20.96;;90.01;;2.07;-1;MultipleMeltPeaks
000NTC;tnpAd;1;0;0;1;26.86;;85.47;;1.88;-1;
GENO;tnpAd;2;0;0;2;27.26;0.07;77.16;1.1;1.9;-1;
19;tnpAe;2;0;1;3;27.14;0.88;91.31;0.3;1.84;-1;MultipleMeltPeaks
20;tnpAe;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;tnpAe;1;0;2;3;26.14;;92.11;;1.77;-1;MultipleMeltPeaks
000NTC;tnpAe;1;0;0;1;27.68;;75.97;;1.78;-1;
GENO;tnpAe;2;0;0;2;27.84;1.8;76.37;1.97;1.76;-1;
19;tnpAf;3;0;0;3;25.98;0.08;91.97;0.55;1.89;-1;
20;tnpAf;2;1;0;3;25.4;0.19;92.05;0.76;1.89;-1;ContainsOutlierReplicateCt
21;tnpAf;2;0;1;3;25.08;0.66;91.66;0.72;1.92;-1;MultipleMeltPeaks
000NTC;tnpAf;1;0;0;1;31.58;;73.79;;1.69;-1;
GENO;tnpAf;2;0;0;2;33.99;1.91;73.71;0.2;1.73;-1;
19;tnpAg;3;0;0;3;21.27;0.28;90.72;0.31;1.99;-1;
20;tnpAg;3;0;0;3;20.74;0.05;90.14;0.4;1.95;-1;
21;tnpAg;2;1;0;3;21.05;0.01;91.04;0.16;1.89;-1;ContainsOutlierReplicateCt
000NTC;tnpAg;1;0;0;1;25.41;;76.34;;1.88;-1;
GENO;tnpAg;2;0;0;2;25.35;0.19;79.47;4.43;1.94;-1;
19;trfa;2;0;1;3;22.55;0.17;91.25;0.2;1.89;-1;MultipleMeltPeaks
20;trfa;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;trfa;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;trfa;1;0;0;1;29.21;;77.29;;1.92;-1;
GENO;trfa;2;0;0;2;29.21;1.14;77.43;0.24;1.95;-1;
19;dfra14;3;0;0;3;21.99;0.1;90.63;0.1;1.86;-1;
20;dfra14;2;0;1;3;22.03;0.34;91.37;0.55;1.87;-1;MultipleMeltPeaks
21;dfra14;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfra14;0;0;1;1;;;;;;-1;NotInformative
GENO;dfra14;1;0;1;2;41.32;;69.25;;1.86;-1;
19;dfra17;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;dfra17;1;0;2;3;24.3;;92.44;;1.99;-1;MultipleMeltPeaks
21;dfra17;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfra17;1;0;0;1;29.57;;79.55;;1.88;-1;
GENO;dfra17;1;0;1;2;30.11;;79.76;;1.89;-1;MultipleMeltPeaks
19;dfra7;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;dfra7;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;dfra7;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfra7;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;dfra7;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;dfra21;3;0;0;3;14.58;0.02;90.79;0.09;2.03;-1;
20;dfra21;3;0;0;3;15.21;0.09;90.98;0.04;1.97;-1;
21;dfra21;2;1;0;3;13.92;0.09;90.71;0.04;1.96;-1;ContainsOutlierReplicateCt
000NTC;dfra21;1;0;0;1;25.42;;81.9;;1.79;-1;
GENO;dfra21;2;0;0;2;25.05;0.26;83.6;3.22;1.73;-1;
19;dfra5;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;dfra5;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;dfra5;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfra5;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;dfra5;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
19;dfrA8;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;dfrA8;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;dfrA8;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfrA8;1;0;0;1;24.22;;84.3;;1.63;-1;
GENO;dfrA8;2;0;0;2;22.95;0.17;84.69;2.23;1.55;-1;
19;dfrA10;3;0;0;3;17.92;0.14;90.71;0.15;1.92;-1;
20;dfrA10;3;0;0;3;17.74;0.06;90.94;0.03;1.89;-1;
21;dfrA10;3;0;0;3;16.66;0.04;90.88;0.03;1.95;-1;
000NTC;dfrA10;1;0;0;1;29.63;;75.98;;1.97;-1;
GENO;dfrA10;2;0;0;2;34.35;6;76.43;0.23;1.9;-1;
19;dfrA15;2;0;1;3;20.32;0.1;91.46;0.81;2.01;-1;MultipleMeltPeaks
20;dfrA15;3;0;0;3;20.33;0.01;93.24;0.09;2;-1;
21;dfrA15;1;0;2;3;19.32;;90.79;;1.97;-1;MultipleMeltPeaks
000NTC;dfrA15;1;0;0;1;22.89;;78.26;;1.68;-1;
GENO;dfrA15;2;0;0;2;22.94;0.34;78.78;0.14;1.77;-1;
19;dfrA18;3;0;0;3;21.64;1.33;89.88;0.86;1.48;-1;
20;dfrA18;2;0;1;3;18.59;0.66;87.67;2.29;1.48;-1;MultipleMeltPeaks
21;dfrA18;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfrA18;1;0;0;1;17.31;;77.93;;1.57;-1;
GENO;dfrA18;2;0;0;2;15.33;0.26;78.86;0.13;1.63;-1;
19;dfrA22;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;dfrA22;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
21;dfrA22;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfrA22;1;0;0;1;35.71;;76.84;;1.61;-1;
GENO;dfrA22;2;0;0;2;36.45;1.22;76.61;0.03;1.71;-1;
19;dfrA25;3;0;0;3;15.36;0.07;90.98;0.04;2.06;-1;
20;dfrA25;3;0;0;3;15.74;0.41;91.11;0.05;1.84;-1;
21;dfrA25;1;0;2;3;14.23;;90.51;;2.52;-1;MultipleMeltPeaks
000NTC;dfrA25;1;0;0;1;28.8;;87.24;;1.93;-1;
GENO;dfrA25;2;0;0;2;26.69;1.19;91.24;0.14;1.9;-1;
19;dfrA27;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;dfrA27;1;0;2;3;15.19;;91.27;;1.91;-1;MultipleMeltPeaks
21;dfrA27;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfrA27;1;0;0;1;27.2;;91.52;;1.89;-1;
GENO;dfrA27;2;0;0;2;27.28;0.3;85.65;9.27;1.89;-1;
19;dfrAB4;1;0;2;3;24.31;;89.69;;1.89;-1;MultipleMeltPeaks
20;dfrAB4;2;1;0;3;24.24;0.02;90.55;0.6;1.9;-1;ContainsOutlierReplicateCt
21;dfrAB4;3;0;0;3;23.83;0.14;90.14;0.2;1.86;-1;
000NTC;dfrAB4;1;0;0;1;29.15;;78.42;;1.8;-1;
GENO;dfrAB4;2;0;0;2;29;0.55;79.02;0.41;1.74;-1;
19;dfrC;1;0;2;3;28.72;;87.58;;2.03;-1;MultipleMeltPeaks
20;dfrC;1;0;2;3;30.4;;91.07;;1.98;-1;MultipleMeltPeaks
21;dfrC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfrC;1;0;0;1;31.4;;76.52;;1.88;-1;
GENO;dfrC;2;0;0;2;30.46;0.29;75.88;0.5;1.92;-1;
19;dfrG;2;0;1;3;23.24;0.06;90.85;1.33;1.85;-1;MultipleMeltPeaks
20;dfrG;1;0;2;3;23.19;;89.71;;1.92;-1;MultipleMeltPeaks
21;dfrG;2;0;1;3;22.7;0.29;91.55;0.08;1.98;-1;MultipleMeltPeaks
000NTC;dfrG;1;0;0;1;24.37;;76.27;;1.83;-1;
GENO;dfrG;2;0;0;2;23.95;0.26;77.06;1.86;1.88;-1;
19;dfrK;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;dfrK;3;0;0;3;21.04;0.16;91.17;0.11;1.92;-1;
21;dfrK;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfrK;1;0;0;1;27.92;;80.84;;1.88;-1;
GENO;dfrK;2;0;0;2;23.63;0.82;84.25;0.14;1.94;-1;
19;dfrBmulti;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
20;dfrBmulti;1;0;2;3;16.71;;91.07;;1.93;-1;MultipleMeltPeaks
21;dfrBmulti;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfrBmulti;1;0;0;1;20.18;;79.68;;1.88;-1;
GENO;dfrBmulti;2;0;0;2;20.26;0.05;85.8;8.21;1.89;-1;
19;GENO;2;0;4;6;12.8;0.57;91.52;0.06;1.92;-1;MultipleMeltPeaks
20;GENO;6;0;0;6;13.03;0.09;91.9;0.07;1.9;-1;
21;GENO;1;0;5;6;11.93;;91.54;;2.12;-1;MultipleMeltPeaks
000NTC;GENO;2;0;0;2;22.36;0.15;86.18;8.48;1.9;-1;
GENO;GENO;3;0;1;4;14.31;0.17;84.36;0.04;1.91;-1;MultipleMeltPeaks
